ID,Work Item Type,Title,Assigned To,State,Area Path,Tags,Comment Count,Description
"131","Task","SAP HANA scale-out options",,"New","SAP on Azure","HANA; High Availability","0","<div><div style=""margin:0px 0in 10.6667px;font-size:11pt;font-family:Calibri, sans-serif;""><div style=""margin:0px 0in 10.6667px;""><div style=""margin:0px 0in 10.6667px;""><div style=""margin:0px 0in 10.6667px;""><p style=""margin:0in 0in 8pt;""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif;color:#171717;background:white;"">One method for achieving HANA high availability is by
configuring host auto failover. To configure host auto failover, you add one or
more virtual machines to the HANA system and configure them as <b>standby nodes</b>.
When active node fails, a standby node automatically takes over. In the
presented configuration with Azure virtual machines, you achieve auto failover
by using&nbsp;</span><a href=""https://docs.microsoft.com/en-us/azure/azure-netapp-files/azure-netapp-files-introduction"" style=""cursor:pointer;""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif;background:white;"">NFS on Azure NetApp Files</span></a><span style=""font-family:&quot;Segoe UI&quot;,sans-serif;color:#171717;background:white;""><span>.</span></span> </p><ul style=""margin-bottom:0in;""><li><span style=""font-family:&quot;Segoe UI&quot;,sans-serif;color:#171717;background:white;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-hana-scale-out-standby-netapp-files-suse"">Deploy
a SAP HANA scale-out system with standby node on Azure VMs by using Azure
NetApp Files on <b>SUSE Linux Enterprise Server</b></a></span> </li> </ul> </div> </div> </div> </div> </div><div><ul><li><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-hana-scale-out-standby-netapp-files-rhel"">Deploy a SAP HANA scale-out system with standby node on Azure VMs by using Azure NetApp Files on <b>Red Hat Enterprise Linux</b></a>&nbsp; </li> </ul> </div><div><div style=""margin:0px 0in 10.6667px;font-size:11pt;font-family:Calibri, sans-serif;""><div style=""margin:0px 0in 10.6667px;""><div style=""margin:0px 0in 10.6667px;""><div style=""margin:0px 0in 10.6667px;""><p style=""margin:0in 0in 8pt;""><span style=""font-family:&quot;Segoe UI&quot;,sans-serif;color:#171717;background:white;"">Another method to achieve HANA high availability for HANA
scale-out installations, is to configure <b>HANA system replication and protect
the solution with Pacemaker cluster</b> to allow automatic failover. When an
active node fails, the cluster fails over the HANA resources to the other site.</span> </p><h1 style=""margin-right:0in;margin-left:0in;font-size:24pt;font-family:&quot;Times New Roman&quot;, serif;margin-top:0in;margin-right:0in;margin-bottom:0in;margin-left:.5in;text-indent:-.25in;background:white;""><span style=""font-size:11.0pt;font-family:Symbol;color:#171717;font-weight:normal;""><span>·<span style=""font:7.0pt &quot;Times New Roman&quot;;"">&nbsp; &nbsp; </span></span></span><span style=""font-size:11.0pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:#171717;background:white;font-weight:normal;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-hana-high-availability-scale-out-hsr-rhel"">High
availability of SAP HANA scale-out system on <b>Red Hat Enterprise Linux</b></a></span> </h1> </div> </div> </div> </div> </div><div><ul><li><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-troubleshoot-scale-out-ha-on-sles"">Verify
and troubleshoot SAP HANA scale-out high-availability setup on <b>SUSE Linux Enterprise
Server</b></a> </li> </ul> </div><div>&nbsp;SAP HANA scale-out can be achieved also through use of premiumSSD without a standby node -&nbsp;<span style=""""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations#configuring-azure-infrastructure-for-sap-hana-scale-out"">Configuring Azure infrastructure for SAP HANA scale-out</a></span> </div><div><div style=""margin:0px 0in 10.6667px;font-size:11pt;font-family:Calibri, sans-serif;""><div style=""margin:0px 0in 10.6667px;""><div style=""margin:0px 0in 10.6667px;""><div style=""margin:0px 0in 10.6667px;""><br> </div> </div> </div> </div> </div>"
"130","Task","Disaster Recovery for SAP components in Azure",,"New","SAP on Azure","BCDR","0","<div>For Azure disaster recovery depends on utilizing another, at least several hundred km away Azure region - <a href=""https://docs.microsoft.com/en-us/azure/architecture/framework/resiliency/backup-and-recovery"">documentation link</a>. </div><div><br> </div><div>BCDR for SAP should address following design: </div><div><ul><li>Secondary Azure region to be enabled for SAP workload - networking, DNS, User-Access (AD), surround enablement systems such as print server/3rd party interfaces. </li><li>For Azure Backup, VMs as well as databases, cross region restore need to be prepared and configured - <a href=""https://azure.microsoft.com/en-us/blog/cross-region-restore-crr-for-azure-virtual-machines-using-azure-backup/"">documentation link</a>. </li><li>Disaster recovery plan created and tested regularly. </li> </ul><div>Architecture accounting for SAP BCDR depicted and described - <a href=""https://docs.microsoft.com/en-us/azure/architecture/reference-architectures/sap/sap-s4hana"">documentation link</a>. </div><div><br> </div> </div><div><span style="""">Only in special circumstances, if unable by company policy or regulations, to utilize another Azure region for BCDR a </span><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-ha-availability-zones#combined-high-availability-and-disaster-recovery-configuration"" style="""">combined HA/DR configuration</a><span style=""""> could be used.</span><br> </div>"
"129","Task","Availability Set/Availability Zone for SAP architecture",,"New","SAP on Azure","High Availability","0","<div>Main documentation link -&nbsp;&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-ha-availability-zones"" style="""">SAP workload configurations with Azure Availability Zones</a> </div><div><div><br> </div> </div><div>For SAP application layers - ASCS/SCS, application server tier, database layer - when running in highly-available setup of more than 1 VM per each layer, you can utilize Azure availability sets (AvSet) or availability zone (AvZone) deployment. Both AvSet or AvZone need to be specified during VM deployment and can be changed only by VM re-deployment. </div><div><br> </div><div><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/availability-set-overview"">Availability set</a>&nbsp;is a logical grouping of VMs, deployed in one datacenter and higher SLA than single VMs otherwise would&nbsp; have. Currently VMs in AvSet are deployed inside the same location. Use the maximum failure domain and update domain when creating an AvSet for SAP.&nbsp; </div><div><br> </div><div><a href=""https://docs.microsoft.com/en-us/azure/availability-zones/az-overview"">Availability zones</a>&nbsp;distribute VMs in different zones within one Azure region, to protect from datacenter level failure. </div><div><br> </div><div>AvSets are currently deployed together in one location, spread accounting for failure/update downtime. </div><div>AvZone deployment for SAP needs to address <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-ha-availability-zones#considerations-for-deploying-across-availability-zones"">latency between these zones</a> and based on the region and latency, account for <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-ha-availability-zones#activeactive-deployment"">active/active</a> or <a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-ha-availability-zones#activepassive-deployment"">active/passive</a> deployment model. </div><div><br> </div>"
"128","Task","DevOps with SAP, AppDev",,"New","SAP on Azure","General","0","<div><div style=""box-sizing:border-box;"">We distinguish between Infrastructure-as-Code and app development focused approaches. All examples provided by SAP that refer to Jenkins can be replicated with Azure DevOps or GitHub Actions. </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">The conversation around this topic is quite vertical. Below links aim at highlighting the range of possibilites and existing content to get you started. </div><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><b style=""box-sizing:border-box;"">App Dev</b> </div> </div><div style=""box-sizing:border-box;""><ul style=""box-sizing:border-box;padding:0px 0px 0px 40px;""><li style=""box-sizing:border-box;"">Adapt approach to Az DevOps or GitHub: <a href=""https://blogs.sap.com/2018/12/17/abap-continuous-integration-with-azure-devops-abap-unit-in-the-cloud/"">CI for ABAP</a> </li><li style=""box-sizing:border-box;""><a href=""https://blogs.sap.com/2019/12/20/go-blue-green-for-your-cloud-foundry-app-from-webide-with-azure-devops/"">Modern Release strategies for SAP Business Technology Platform</a> </li> </ul> </div><br> </div>"
"127","Task","Global access to SAP Fiori",,"New","SAP on Azure","General","0","<div>Access to Fiori apps outside of the internal network or VPN becomes increasingly important. Find below some direction to get started: </div><div><ul><li><a href=""https://blogs.sap.com/2020/12/03/sap-on-azure-application-gateway-web-application-firewall-waf-v2-setup-for-internet-facing-sap-fiori-apps/"">Azure Application Gateway Setup for internet-facing Fiori</a>. </li><li><a href=""https://blogs.sap.com/2020/12/10/sap-on-azure-single-sign-on-configuration-using-saml-and-azure-active-directory-for-public-and-internal-urls/"">Fiori Setup with Azure AD for SSO for public endpoints</a> </li><li><a href=""https://blogs.sap.com/2021/03/22/sap-fiori-using-azure-cdn-for-sapui5-libraries/"">CDN usage and setup with Azure for SAPUI5</a> </li> </ul> </div>"
"125","Task","Third party data ingestion tools",,"New","SAP on Azure","Integration","0","<div><span><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;"">To enable businesses to gain real-time insights from their SAP data, exists a new joint offer with Qlik (formerly Attunity) that brings<span>&nbsp;</span><b style=""box-sizing:border-box;"">Azure Synapse, Power BI, and Qlik Data Integration</b><span>&nbsp;</span>together for end-to-end supply chain intelligence, finance analytics, and more. Details in the following links:</span><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;display:inline !important;""><a href=""https://azure.microsoft.com/en-us/blog/save-up-to-76-percent-on-azure-synapse-analytics-and-gain-breathtaking-insights-of-your-erp-data/"" style=""box-sizing:border-box;text-decoration:underline;cursor:pointer;"">https://azure.microsoft.com/en-us/blog/save-up-to-76-percent-on-azure-synapse-analytics-and-gain-breathtaking-insights-of-your-erp-data/</a>.</span> </div><div style=""box-sizing:border-box;""><a href=""https://go.qlik.com/Qlik-Unleash-Your-SAP-Data.html"" style=""box-sizing:border-box;text-decoration:underline;cursor:pointer;"">https://go.qlik.com/Qlik-Unleash-Your-SAP-Data.html</a>.<br style=""box-sizing:border-box;""> </div><br></span><span>In addtion, there are several companies in the market (ISVs) that developed specific solutions using Azure services for extracting SAP data directly through different SAP layers (app, database) or reading database logs, and consolidating these data with other non SAP data for analytics purposes.&nbsp;</span> </div><div><div> </div> </div>"
"124","Task","Third party migration tools",,"Removed","SAP on Azure","General","0","<div>In addition to the standard SAP migration tools to migrate SAP systems to Azure, there are excellent solutions developed from our specialized ISVs that could optimize even further the migraton process and add value to the process (cost information, NZD, deployment of the infrastructure,...).&nbsp; </div><div><br> </div><div><a href=""https://azuremarketplace.microsoft.com/en-us/marketplace/apps?search=sap%20migration&amp;page=1"" style="""">https://azuremarketplace.microsoft.com/en-us/marketplace/apps?search=sap%20migration&amp;page=1</a> </div>"
"123","Task","Backup for Oracle",,"New","SAP on Azure","Oracle","0","<p style=""margin:0cm 0cm 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0cm;""><span lang=EN-US style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;"">Backups are the last line of defence to protect a
customer’s sensitive data and critical business application components.&nbsp;</span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;"">There are several
ways to back up an SAP Oracle database, using database tools, Azure native
tools or third-party backup products.</span> </p><p style=""margin:0cm;""> </p><ul><li style=""font-family:Calibri, sans-serif;font-size:11pt;""><b><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;"">Oracle:</span></b><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;, sans-serif;"">&nbsp;<span style=""color:blue;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_oracle#sap-notes-relevant-for-oracle-sap-and-azure"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_oracle#sap-notes-relevant-for-oracle-sap-and-azure</a></span></span> </li><ol><li style=""font-family:Calibri, sans-serif;font-size:11pt;"">SAP
      BR*Tools for Oracle are supported. </li><li style=""font-family:Calibri, sans-serif;font-size:11pt;"">Oracle
      Recovery Manager (RMAN) is also supported. </li><li style=""font-family:Calibri, sans-serif;font-size:11pt;"">Snapshots
      using pre packaged scripts (in preview).&nbsp;<span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;, sans-serif;color:blue;""><a href=""https://azure.microsoft.com/en-us/updates/appconsistent-backup-for-oracle-and-mysql-dbs/"">https://azure.microsoft.com/en-us/updates/appconsistent-backup-for-oracle-and-mysql-dbs/</a></span> </li> </ol> </ul><p> </p><p style=""margin:0cm 0cm 8pt;font-size:11pt;font-family:Calibri, sans-serif;margin-bottom:0cm;""><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;"">Other ISVs solutions
can be used as well (Commvault, Veritas, Veeam,...).&nbsp;<br></span> </p>"
"121","Task","Backup for SAP ASE",,"New","SAP on Azure","SAP ASE","0","<p style=""box-sizing:border-box;margin:0cm;font-size:11pt;font-family:Calibri, sans-serif;""><span lang=EN-US style=""box-sizing:border-box;font-size:10.5pt;font-family:&quot;Segoe UI&quot;, sans-serif;color:black;"">Backups are the last line of defence to protect a customer’s sensitive data and critical business application components.&nbsp;</span><span style=""box-sizing:border-box;font-size:10.5pt;font-family:&quot;Segoe UI&quot;, sans-serif;color:black;"">For backing up an SAP ASE database, the recommended way is using database tools or third-party backup products.</span> </p><ol start=1 type=1 style=""box-sizing:border-box;padding-left:40px;margin-bottom:0cm;""><li style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:10.5pt;font-family:&quot;Segoe UI&quot;, sans-serif;""><b style=""box-sizing:border-box;"">SAP ASE: </b></span><span style=""font-family:&quot;Segoe UI&quot;, sans-serif;font-size:10.5pt;color:blue;""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_sapase"" style=""font-family:&quot;Segoe UI&quot;, sans-serif;font-size:10.5pt;"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_sapase</a>&nbsp;</span>(Backup provided over multiple disks in order to improve the IOPS throughput on that striped volume). </li> </ol><div style=""box-sizing:border-box;""><font face=""Calibri, sans-serif"" style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:14.6667px;""><br style=""box-sizing:border-box;""></span></font> </div><div style=""box-sizing:border-box;""><font face=""Calibri, sans-serif"" style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:14.6667px;""><p style=""box-sizing:border-box;margin:0cm 0cm 8pt;font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;font-size:10.5pt;font-family:&quot;Segoe UI&quot;, sans-serif;color:black;background:white;"">Other ISVs solutions can be used as well (Commvault, Veritas, Veeam,...).</span> </p></span></font> </div>"
"119","Task","Task ABC",,"New","SAP on Azure",,"0","Task ABC"
"117","Task","Task AAA",,"New","SAP on Azure",,"0","Task AAA"
"116","Task","SQL Server",,"New","SAP on Azure","SQL Server","0","<div style=""box-sizing:border-box;"">Azure storage best practices for SQL Server for SAP follow the general recommendations mentioned in&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_sqlserver#recommendations-on-vmvhd-structure-for-sap-related-sql-server-deployments"">SQL Server Azure Virtual Machines DBMS deployment for SAP workload - Azure Virtual Machines | Microsoft Docs</a><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;"">General SQL Server storage recommendations can be found here&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/azure-sql/virtual-machines/windows/storage-configuration"">Storage configuration for SQL Server VMs - SQL Server on Azure VM | Microsoft Docs</a> </div><div><br> </div><div>SQL Server storage performance recommendations can be found here&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/azure-sql/virtual-machines/windows/performance-guidelines-best-practices#storage-guidance"">Performance guidelines for SQL Server in Azure - SQL Server on Azure VM | Microsoft Docs</a> </div><div><br> </div>"
"114","Task","Azure resource deployment options and automation",,"New","SAP on Azure","Automation; General; Terraform","0","<div><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;font-size:10.5pt;color:black;"">Automated deployments are the best way to achieve standardized and repeatable deployments with expected results. There are different options available:</span><span style=""box-sizing:border-box;color:black;""></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:10.5pt;color:black;""><br style=""box-sizing:border-box;""></span><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:10.5pt;"">ARM templates on</span><span style=""box-sizing:border-box;font-size:12pt;color:rgb(23, 23, 23);"">&nbsp;</span></span><span style=""box-sizing:border-box;""><u style=""box-sizing:border-box;""><span style=""box-sizing:border-box;color:rgb(5, 99, 193);""><a href=""https://docs.microsoft.com/azure/virtual-machines/workloads/sap/deployment-guide#create-a-virtual-machine-by-using-a-template"" target=_blank rel=""noopener noreferrer"" style=""box-sizing:border-box;cursor:pointer;""><span style=""box-sizing:border-box;font-size:10.5pt;"">Azure Virtual Machines deployment for SAP NetWeaver - Azure Virtual Machines | Microsoft Docs</span></a></span></u></span><span style=""box-sizing:border-box;font-size:10.5pt;color:black;""><br style=""box-sizing:border-box;""></span></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;color:black;""></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;font-size:10.5pt;color:black;""><br style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""></span><span style=""box-sizing:border-box;""></span></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;font-size:10.5pt;color:black;""><span style=""box-sizing:border-box;"">There are a limited number of SAP images available on Marketplace on Azure Portal</span></span><span style=""box-sizing:border-box;font-size:12pt;color:rgb(23, 23, 23);""><span style=""box-sizing:border-box;"">&nbsp;</span></span><u style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:10.5pt;color:rgb(5, 99, 193);""><span style=""box-sizing:border-box;""><a href=""https://ms.portal.azure.com/"" target=_blank rel=""noopener noreferrer"" style=""box-sizing:border-box;cursor:pointer;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">Marketplace - Microsoft Azure</span></span></a></span></span></u><span style=""box-sizing:border-box;font-size:12pt;color:rgb(23, 23, 23);""><span style=""box-sizing:border-box;"">,<span style=""box-sizing:border-box;"">&nbsp;</span></span></span><span style=""box-sizing:border-box;font-size:10.5pt;color:black;""><span style=""box-sizing:border-box;"">search for SAP (careful: some of them including managed services)</span></span><span style=""box-sizing:border-box;font-size:10.5pt;color:black;""></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;font-size:10.5pt;color:black;""><span style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""></span><span style=""box-sizing:border-box;""></span></span></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;font-size:10.5pt;color:black;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">Build your own scripts on basis of PowerShell&nbsp;<a href=""https://docs.microsoft.com/powershell/azure/?view=azps-5.6.0"" target=_blank rel=""noopener noreferrer"" style=""box-sizing:border-box;cursor:pointer;"">Overview of Azure PowerShell | Microsoft Docs</a>&nbsp;or CLI&nbsp;</span></span></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;color:rgb(5, 99, 193);text-decoration:underline;""><span style=""box-sizing:border-box;font-size:10.5pt;""><a href=""https://docs.microsoft.com/cli/azure/"" target=_blank rel=""noopener noreferrer"" style=""box-sizing:border-box;cursor:pointer;"">https://docs.microsoft.com/cli/azure/</a></span></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;color:rgb(5, 99, 193);text-decoration:underline;""><span style=""box-sizing:border-box;font-size:10.5pt;""><br style=""box-sizing:border-box;""></span></span> </p><p style=""box-sizing:border-box;margin:0px;color:rgba(0, 0, 0, 0.9);""> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;color:black;""></span></span></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:10.5pt;color:black;"">Microsoft SAP Deployment Automation Framework that provides Terraform templates and Ansible playbooks which can be used to build and configure the environments to run SAP on Azure.</span></span><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:10.5pt;color:rgb(36, 41, 46);"">&nbsp;</span></span><span style=""box-sizing:border-box;""><u style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:10.5pt;color:rgb(5, 99, 193);""><span style=""box-sizing:border-box;""><a href=""https://github.com/Azure/sap-hana/tree/master"" target=_blank rel=""noopener noreferrer"" style=""box-sizing:border-box;cursor:pointer;""><span style=""box-sizing:border-box;"">GitHub - Azure/sap-hana: Tools to create, monitor and maintain SAP landscapes in Azure</span></a></span></span></u></span><span style=""box-sizing:border-box;color:black;""></span></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;""><span style=""box-sizing:border-box;font-size:10.5pt;color:black;"">&nbsp;</span></span><span style=""box-sizing:border-box;color:black;""></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;color:black;"">Another option to easily setup at SAP system on Azure for a short timeframe is to use&nbsp;<a href=""https://cal.sap.com/"" target=_blank rel=""noopener noreferrer"" style=""box-sizing:border-box;cursor:pointer;""><span style=""box-sizing:border-box;font-size:10.5pt;"">https://cal.sap.com/</span></a>&nbsp;Access is limited&nbsp;<span style=""box-sizing:border-box;"">timewise</span>&nbsp;(trial installations), not intended for production usage and not really reflecting performance you can get out of a system based infrastructure deployed according Microsoft best practices.</span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;color:black;""><br></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><span style=""box-sizing:border-box;color:black;"">SAP LaMa on Azure also allows cloning and copying of SAP systems&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/lama-installation"">SAP LaMa connector for Azure - Azure Virtual Machines | Microsoft Docs</a></span> </p><p style=""box-sizing:border-box;margin:0in;color:rgba(0, 0, 0, 0.9);font-size:11pt;font-family:Calibri, sans-serif;""><br> </p> </div>"
"113","Task","DB2 using managed disks",,"New","SAP on Azure","DB2","0","<div><div style=""box-sizing:border-box;margin:0px;color:rgba(0, 0, 0, 0.9);"">Direct link to the official documentation:&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_sapase#recommendations-on-vm-and-disk-structure-for-sap-ase-deployments"" rel=""noopener noreferrer"" target=_blank style=""box-sizing:border-box;text-decoration:underline;cursor:pointer;"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/dbms_guide_sapase#recommendations-on-vm-and-disk-structure-for-sap-ase-deployments</a> </div><div style=""box-sizing:border-box;margin:0px;color:rgba(0, 0, 0, 0.9);""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;margin:0px;color:rgba(0, 0, 0, 0.9);"">Depending on the OS used, the following caveats must bear in mind: </div><div style=""box-sizing:border-box;margin:0px;color:rgba(0, 0, 0, 0.9);""><ol style=""box-sizing:border-box;padding-left:25px;""><li style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">Windows Server:</span> </li><ol style=""box-sizing:border-box;padding-left:25px;list-style:lower-alpha;""><li style=""box-sizing:border-box;"">No SMB support. Must be locally attached storage (NTFS). </li><li style=""box-sizing:border-box;"">Use Storage Pool for Premium Disks </li> </ol><li style=""box-sizing:border-box;"">SLES and RHEL options: </li><ol style=""box-sizing:border-box;padding-left:25px;list-style:lower-alpha;""><li style=""box-sizing:border-box;"">Locally storage attached. </li><li style=""box-sizing:border-box;"">Filesystem: xfs, ext3 and ext4 are supported. LVM or MDADM with premium disks. </li> </ol> </ol><div style=""box-sizing:border-box;"">For M series, enable write accelerator to the online redo log files, and for non M series, use UltraSSD. </div> </div> </div>"
"111","Task","HANA using Azure Netapp Files - cost conscious",,"New","SAP on Azure","Azure NetApp Files; HANA","0","<div>Main document:&nbsp;<a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations-netapp#sizing-for-hana-database-on-azure-netapp-files"">https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/hana-vm-operations-netapp#sizing-for-hana-database-on-azure-netapp-files</a>. </div><div><br> </div><div><span style="""">All the recommendations from a cost-conscious perspective are included in the following document:&nbsp;</span><a href=""https://www.netapp.com/pdf.html?item=/media/17152-tr4746pdf.pdf"" style="""">https://www.netapp.com/pdf.html?item=/media/17152-tr4746pdf.pdf</a><span style="""">.&nbsp;</span><br> </div><div><div><br> </div><div>In summary, these are: </div> </div><div><ol><li><b style="""">Overprovisioning:</b><span style="""">&nbsp;Volumes might have to be overprovisioned for non-productive SAP HANA systems, depending on customer performance requirements.&nbsp;</span> </li><li><b>Optimization for Shared Files Data:&nbsp;</b>Creation of only one volume for all shared files of a single system and create a folder structure within that volume.<br> </li><li><b>Optimization for Multiple SIDs</b>: Combining data or log volumes from multiple independent SIDs into a single volume.&nbsp;<br> </li><li><b>Use of snapshots (Public Preview): </b>Azure Application Consistent Snapshot tool (AzAcSnap) is a command-line tool that enables the use of snapshots instead of backup tools. </li><li><b>Use of CRR (Public Preview):</b> CRR could be used to replicate volumes between different tiers (Ultra to Standard) in a DR scenario. </li> </ol><div><br> </div> </div><div><br> </div>"
"110","Task","SAP deployment project planning and milestone checklist",,"New","SAP on Azure","General","0","<div>Defined SAP project and compile required technical documents, details for deployment about the existing SAP landscape. </div><div>Throughout the project milestones leverage&nbsp;<span style=""""><a href=""https://docs.microsoft.com/en-us/azure/virtual-machines/workloads/sap/sap-deployment-checklist"">SAP workloads on Azure: planning and deployment checklist</a></span> </div>"
"108","Task","SIEM tool integration",,"New","SAP on Azure","General","0","<div>There is native integration of the Hana syslog to Azure Sentinel. Currently below two sources lead you in the right direction. </div><div><br> </div><div><ul><li>SAP <a href=""https://launchpad.support.sap.com/#/notes/0002624117"">note </a>on syslog integration </li><li>Microsoft <a href=""https://techcommunity.microsoft.com/t5/azure-sentinel/azure-sentinel-the-connectors-grand-cef-syslog-direct-agent/ba-p/803891"">source </a>on sentinel for syslog integration </li> </ul> </div>"
